session_id,user_id,evse_id,start_ts,end_ts,session_type,energy_kwh,import_kwh,export_kwh,net_kwh,tariff_model
run_20260521_224907-0067,user-005,EVSE-031,2026-05-23T13:05:38.987921Z,2026-05-23T14:20:38.987921Z,bidirectional,9.82,11.552,1.732,9.82,TOU
run_20260521_224907-0068,user-002,EVSE-047,2026-05-23T13:37:05.868797Z,2026-05-23T14:17:05.868797Z,charge_only,4.603,4.603,0.0,4.603,TOU
run_20260521_224907-0069,user-005,EVSE-018,2026-05-23T15:32:37.769556Z,2026-05-23T16:47:37.769556Z,bidirectional,-2.465,11.969,14.434,-2.465,TOU
run_20260521_224907-0070,user-006,EVSE-027,2026-05-23T15:33:31.576448Z,2026-05-23T16:03:31.576448Z,charge_only,3.557,3.557,0.0,3.557,TOU
run_20260521_224907-0071,user-005,EVSE-043,2026-05-23T06:39:54.108387Z,2026-05-23T07:54:54.108387Z,bidirectional,22.619,24.665,2.046,22.619,TOU
run_20260521_224907-0072,user-010,EVSE-009,2026-05-23T22:40:06.838784Z,2026-05-23T23:10:06.838784Z,charge_only,5.3,5.3,0.0,5.3,TOU
run_20260521_224907-0073,user-009,EVSE-019,2026-05-23T10:34:26.283753Z,2026-05-23T11:14:26.283753Z,discharge_only,-4.727,0.0,4.727,-4.727,TOU
run_20260521_224907-0074,user-006,EVSE-047,2026-05-23T19:51:30.157198Z,2026-05-23T21:06:30.157198Z,charge_only,13.979,13.979,0.0,13.979,TOU
run_20260521_224907-0075,user-003,EVSE-049,2026-05-23T18:18:46.371451Z,2026-05-23T18:48:46.371451Z,bidirectional,0.23,2.808,2.578,0.23,TOU
run_20260521_224907-0076,user-010,EVSE-006,2026-05-23T08:33:05.505830Z,2026-05-23T09:48:05.505830Z,charge_only,14.524,14.524,0.0,14.524,TOU
run_20260521_224907-0077,user-008,EVSE-004,2026-05-23T10:03:19.539200Z,2026-05-23T10:23:19.539200Z,charge_only,3.436,3.436,0.0,3.436,TOU
run_20260521_224907-0078,user-006,EVSE-040,2026-05-23T00:24:21.885794Z,2026-05-23T00:44:21.885794Z,charge_only,7.893,7.893,0.0,7.893,TOU
run_20260521_224907-0079,user-005,EVSE-039,2026-05-23T14:41:07.209257Z,2026-05-23T15:21:07.209257Z,charge_only,14.074,14.074,0.0,14.074,TOU
run_20260521_224907-0080,user-010,EVSE-043,2026-05-23T08:03:23.914041Z,2026-05-23T08:43:23.914041Z,charge_only,6.849,6.849,0.0,6.849,TOU
run_20260521_224907-0081,user-009,EVSE-034,2026-05-23T21:44:25.663818Z,2026-05-23T22:44:25.663818Z,discharge_only,-22.208,0.0,22.208,-22.208,TOU
run_20260521_224907-0082,user-010,EVSE-031,2026-05-23T20:50:17.362820Z,2026-05-23T21:50:17.362820Z,bidirectional,0.04,3.485,3.445,0.04,TOU
run_20260521_224907-0083,user-010,EVSE-008,2026-05-23T00:21:24.401839Z,2026-05-23T01:21:24.401839Z,charge_only,10.732,10.732,0.0,10.732,TOU
run_20260521_224907-0084,user-005,EVSE-003,2026-05-23T13:11:58.819360Z,2026-05-23T14:26:58.819360Z,charge_only,9.311,9.311,0.0,9.311,TOU
run_20260521_224907-0085,user-003,EVSE-040,2026-05-23T05:46:16.124228Z,2026-05-23T06:46:16.124228Z,charge_only,11.175,11.175,0.0,11.175,TOU
run_20260521_224907-0086,user-008,EVSE-016,2026-05-23T09:39:41.746700Z,2026-05-23T09:59:41.746700Z,charge_only,7.473,7.473,0.0,7.473,TOU
run_20260521_224907-0087,user-002,EVSE-048,2026-05-23T11:25:10.934217Z,2026-05-23T12:05:10.934217Z,charge_only,4.648,4.648,0.0,4.648,TOU
run_20260521_224907-0088,user-006,EVSE-012,2026-05-23T18:11:46.720133Z,2026-05-23T18:31:46.720133Z,charge_only,7.148,7.148,0.0,7.148,TOU
run_20260521_224907-0089,user-008,EVSE-020,2026-05-23T08:49:18.022754Z,2026-05-23T09:19:18.022754Z,charge_only,3.751,3.751,0.0,3.751,TOU
run_20260521_224907-0090,user-009,EVSE-026,2026-05-23T12:37:18.260073Z,2026-05-23T12:57:18.260073Z,bidirectional,-0.003,3.668,3.671,-0.003,TOU
run_20260521_224907-0091,user-007,EVSE-012,2026-05-23T15:50:47.235306Z,2026-05-23T16:20:47.235306Z,charge_only,5.52,5.52,0.0,5.52,TOU
run_20260521_224907-0092,user-002,EVSE-041,2026-05-23T16:06:47.720178Z,2026-05-23T16:46:47.720178Z,discharge_only,-6.951,0.0,6.951,-6.951,TOU
run_20260521_224907-0093,user-002,EVSE-010,2026-05-23T07:52:29.712000Z,2026-05-23T08:52:29.712000Z,charge_only,10.954,10.954,0.0,10.954,TOU
run_20260521_224907-0094,user-006,EVSE-012,2026-05-23T13:19:43.645415Z,2026-05-23T13:39:43.645415Z,bidirectional,-0.052,3.693,3.745,-0.052,TOU
run_20260521_224907-0095,user-009,EVSE-029,2026-05-23T21:09:25.449990Z,2026-05-23T21:49:25.449990Z,discharge_only,-15.014,0.0,15.014,-15.014,TOU
run_20260521_224907-0096,user-006,EVSE-041,2026-05-23T07:57:18.642102Z,2026-05-23T08:17:18.642102Z,charge_only,7.402,7.402,0.0,7.402,TOU
run_20260521_224907-0097,user-004,EVSE-005,2026-05-23T21:04:14.283881Z,2026-05-23T21:34:14.283881Z,bidirectional,1.397,2.413,1.016,1.397,TOU
run_20260521_224907-0098,user-008,EVSE-010,2026-05-23T11:21:59.895423Z,2026-05-23T12:21:59.895423Z,bidirectional,12.288,17.4,5.112,12.288,TOU
run_20260521_224907-0099,user-004,EVSE-037,2026-05-23T15:40:43.605686Z,2026-05-23T16:55:43.605686Z,charge_only,13.43,13.43,0.0,13.43,TOU
run_20260521_224907-0100,user-002,EVSE-039,2026-05-23T22:53:32.100196Z,2026-05-24T00:08:32.100196Z,charge_only,13.486,13.486,0.0,13.486,TOU
run_20260521_224941-0001,user-002,EVSE-046,2026-05-23T23:22:59.070749Z,2026-05-24T00:02:59.070749Z,bidirectional,3.404,4.028,0.624,3.404,TOU
run_20260521_224941-0002,user-004,EVSE-023,2026-05-23T13:12:08.338401Z,2026-05-23T13:52:08.338401Z,charge_only,4.893,4.893,0.0,4.893,TOU
run_20260521_224941-0003,user-008,EVSE-041,2026-05-23T11:06:49.892898Z,2026-05-23T12:06:49.892898Z,charge_only,7.318,7.318,0.0,7.318,TOU
run_20260521_224941-0004,user-006,EVSE-036,2026-05-23T18:57:18.592541Z,2026-05-23T19:37:18.592541Z,charge_only,15.207,15.207,0.0,15.207,TOU
run_20260521_224941-0005,user-001,EVSE-014,2026-05-23T18:29:10.246582Z,2026-05-23T18:49:10.246582Z,discharge_only,-3.741,0.0,3.741,-3.741,TOU
run_20260521_224941-0006,user-008,EVSE-009,2026-05-23T20:33:15.894586Z,2026-05-23T21:03:15.894586Z,charge_only,3.466,3.466,0.0,3.466,TOU
run_20260521_224941-0007,user-001,EVSE-001,2026-05-23T03:19:00.708605Z,2026-05-23T03:49:00.708605Z,bidirectional,0.471,5.582,5.111,0.471,TOU
run_20260521_224941-0008,user-009,EVSE-041,2026-05-23T05:57:44.158115Z,2026-05-23T06:37:44.158115Z,bidirectional,2.666,3.714,1.048,2.666,TOU
run_20260521_224941-0009,user-006,EVSE-036,2026-05-23T05:40:59.066874Z,2026-05-23T06:55:59.066874Z,charge_only,27.805,27.805,0.0,27.805,TOU
run_20260521_224941-0010,user-010,EVSE-029,2026-05-23T13:49:40.881967Z,2026-05-23T14:19:40.881967Z,charge_only,10.482,10.482,0.0,10.482,TOU
run_20260521_224941-0011,user-006,EVSE-031,2026-05-23T23:28:42.639935Z,2026-05-24T00:43:42.639935Z,charge_only,8.959,8.959,0.0,8.959,TOU
run_20260521_224941-0012,user-002,EVSE-013,2026-05-23T08:10:03.890442Z,2026-05-23T08:50:03.890442Z,discharge_only,-7.311,0.0,7.311,-7.311,TOU
run_20260521_224941-0013,user-007,EVSE-026,2026-05-23T19:34:46.633708Z,2026-05-23T20:34:46.633708Z,charge_only,7.205,7.205,0.0,7.205,TOU
run_20260521_224941-0014,user-001,EVSE-034,2026-05-23T00:20:09.315897Z,2026-05-23T01:00:09.315897Z,bidirectional,-0.141,3.852,3.993,-0.141,TOU
run_20260521_224941-0015,user-002,EVSE-040,2026-05-23T03:33:04.004082Z,2026-05-23T03:53:04.004082Z,bidirectional,3.936,6.033,2.097,3.936,TOU
run_20260521_224941-0016,user-010,EVSE-040,2026-05-23T11:26:11.573378Z,2026-05-23T12:06:11.573378Z,charge_only,4.855,4.855,0.0,4.855,TOU
run_20260521_224941-0017,user-002,EVSE-036,2026-05-23T11:04:48.387486Z,2026-05-23T12:19:48.387486Z,bidirectional,2.972,8.628,5.656,2.972,TOU
run_20260521_224941-0018,user-004,EVSE-018,2026-05-23T06:45:38.307031Z,2026-05-23T07:15:38.307031Z,charge_only,11.507,11.507,0.0,11.507,TOU
run_20260521_224941-0019,user-003,EVSE-038,2026-05-23T08:41:33.404201Z,2026-05-23T09:21:33.404201Z,charge_only,4.68,4.68,0.0,4.68,TOU
run_20260521_224941-0020,user-001,EVSE-040,2026-05-23T16:35:06.478566Z,2026-05-23T16:55:06.478566Z,bidirectional,1.885,2.898,1.013,1.885,TOU
run_20260521_224941-0021,user-004,EVSE-045,2026-05-23T03:13:58.067847Z,2026-05-23T03:43:58.067847Z,bidirectional,-0.048,2.557,2.605,-0.048,TOU
run_20260521_224941-0022,user-008,EVSE-002,2026-05-23T18:38:41.726804Z,2026-05-23T19:38:41.726804Z,discharge_only,-11.192,0.0,11.192,-11.192,TOU
run_20260521_224941-0023,user-003,EVSE-001,2026-05-23T10:02:57.047005Z,2026-05-23T10:42:57.047005Z,bidirectional,0.245,2.433,2.188,0.245,TOU
run_20260521_224941-0024,user-004,EVSE-033,2026-05-23T15:14:31.264838Z,2026-05-23T15:34:31.264838Z,charge_only,7.517,7.517,0.0,7.517,TOU
run_20260521_224941-0025,user-007,EVSE-011,2026-05-23T07:15:01.193014Z,2026-05-23T08:30:01.193014Z,bidirectional,0.817,4.91,4.093,0.817,TOU
run_20260521_224941-0026,user-010,EVSE-030,2026-05-23T15:56:19.734733Z,2026-05-23T16:26:19.734733Z,discharge_only,-11.153,0.0,11.153,-11.153,TOU
run_20260521_224941-0027,user-004,EVSE-008,2026-05-23T06:44:34.912901Z,2026-05-23T07:44:34.912901Z,discharge_only,-11.039,0.0,11.039,-11.039,TOU
run_20260521_224941-0028,user-009,EVSE-005,2026-05-23T00:16:26.092055Z,2026-05-23T01:31:26.092055Z,charge_only,13.549,13.549,0.0,13.549,TOU
run_20260521_224941-0029,user-006,EVSE-001,2026-05-23T16:18:37.093289Z,2026-05-23T17:33:37.093289Z,bidirectional,3.691,6.217,2.526,3.691,TOU
run_20260521_224941-0030,user-007,EVSE-040,2026-05-23T03:30:02.097071Z,2026-05-23T04:30:02.097071Z,charge_only,21.809,21.809,0.0,21.809,TOU
run_20260521_224941-0031,user-010,EVSE-014,2026-05-23T10:26:16.532667Z,2026-05-23T10:46:16.532667Z,charge_only,2.568,2.568,0.0,2.568,TOU
run_20260521_224941-0032,user-007,EVSE-016,2026-05-23T17:18:18.628409Z,2026-05-23T18:18:18.628409Z,charge_only,11.264,11.264,0.0,11.264,TOU
run_20260521_224941-0033,user-010,EVSE-013,2026-05-23T01:14:13.793280Z,2026-05-23T02:14:13.793280Z,bidirectional,9.654,14.861,5.207,9.654,TOU
run_20260521_224941-0034,user-004,EVSE-027,2026-05-23T21:32:15.727209Z,2026-05-23T22:12:15.727209Z,charge_only,15.024,15.024,0.0,15.024,TOU
run_20260521_224941-0035,user-006,EVSE-016,2026-05-23T08:43:45.446833Z,2026-05-23T09:43:45.446833Z,bidirectional,14.902,18.497,3.595,14.902,TOU
run_20260521_224941-0036,user-007,EVSE-042,2026-05-23T15:54:35.332041Z,2026-05-23T16:54:35.332041Z,bidirectional,6.964,8.847,1.883,6.964,TOU
run_20260521_224941-0037,user-001,EVSE-022,2026-05-23T21:45:00.190512Z,2026-05-23T22:15:00.190512Z,charge_only,5.412,5.412,0.0,5.412,TOU
run_20260521_224941-0038,user-005,EVSE-031,2026-05-23T17:56:58.722376Z,2026-05-23T18:16:58.722376Z,bidirectional,3.361,5.245,1.884,3.361,TOU
run_20260521_224941-0039,user-009,EVSE-004,2026-05-23T09:39:37.280020Z,2026-05-23T09:59:37.280020Z,bidirectional,-0.033,1.226,1.259,-0.033,TOU
run_20260521_224941-0040,user-003,EVSE-010,2026-05-23T08:40:28.061799Z,2026-05-23T09:40:28.061799Z,charge_only,7.14,7.14,0.0,7.14,TOU
run_20260521_224941-0041,user-002,EVSE-029,2026-05-23T00:07:45.474198Z,2026-05-23T00:27:45.474198Z,charge_only,7.132,7.132,0.0,7.132,TOU
run_20260521_224941-0042,user-010,EVSE-005,2026-05-23T00:13:21.299096Z,2026-05-23T00:53:21.299096Z,charge_only,14.805,14.805,0.0,14.805,TOU
run_20260521_224941-0043,user-010,EVSE-038,2026-05-23T12:42:19.561814Z,2026-05-23T13:02:19.561814Z,bidirectional,0.136,1.345,1.209,0.136,TOU
run_20260521_224941-0044,user-007,EVSE-008,2026-05-23T21:13:43.327467Z,2026-05-23T21:43:43.327467Z,bidirectional,3.91,7.517,3.607,3.91,TOU
run_20260521_224941-0045,user-007,EVSE-042,2026-05-23T01:21:32.772800Z,2026-05-23T02:36:32.772800Z,charge_only,27.548,27.548,0.0,27.548,TOU
run_20260521_224941-0046,user-010,EVSE-008,2026-05-23T13:31:19.537117Z,2026-05-23T14:31:19.537117Z,charge_only,7.084,7.084,0.0,7.084,TOU
run_20260521_224941-0047,user-009,EVSE-032,2026-05-23T04:11:06.289638Z,2026-05-23T04:31:06.289638Z,charge_only,7.108,7.108,0.0,7.108,TOU
run_20260521_224941-0048,user-004,EVSE-036,2026-05-23T17:34:26.341013Z,2026-05-23T18:04:26.341013Z,discharge_only,-5.532,0.0,5.532,-5.532,TOU
run_20260521_224941-0049,user-004,EVSE-046,2026-05-23T00:10:08.983156Z,2026-05-23T00:30:08.983156Z,charge_only,3.716,3.716,0.0,3.716,TOU
run_20260521_224941-0050,user-008,EVSE-032,2026-05-23T18:08:01.649715Z,2026-05-23T19:23:01.649715Z,discharge_only,-8.67,0.0,8.67,-8.67,TOU
run_20260521_224941-0051,user-008,EVSE-009,2026-05-23T15:42:01.291438Z,2026-05-23T16:57:01.291438Z,discharge_only,-27.453,0.0,27.453,-27.453,TOU
run_20260521_224941-0052,user-002,EVSE-035,2026-05-23T03:00:09.951682Z,2026-05-23T04:00:09.951682Z,charge_only,7.328,7.328,0.0,7.328,TOU
run_20260521_224941-0053,user-008,EVSE-007,2026-05-23T03:02:46.107297Z,2026-05-23T03:22:46.107297Z,bidirectional,0.308,3.683,3.375,0.308,TOU
run_20260521_224941-0054,user-001,EVSE-012,2026-05-23T22:52:46.380306Z,2026-05-23T23:12:46.380306Z,discharge_only,-3.591,0.0,3.591,-3.591,TOU
run_20260521_224941-0055,user-007,EVSE-019,2026-05-23T09:06:37.024158Z,2026-05-23T09:36:37.024158Z,charge_only,5.95,5.95,0.0,5.95,TOU
run_20260521_224941-0056,user-008,EVSE-037,2026-05-23T01:17:51.641142Z,2026-05-23T02:32:51.641142Z,charge_only,13.517,13.517,0.0,13.517,TOU
run_20260521_224941-0057,user-001,EVSE-029,2026-05-23T02:07:42.695199Z,2026-05-23T03:07:42.695199Z,charge_only,11.307,11.307,0.0,11.307,TOU
run_20260521_224941-0058,user-003,EVSE-031,2026-05-23T21:49:12.476336Z,2026-05-23T22:29:12.476336Z,charge_only,6.836,6.836,0.0,6.836,TOU
run_20260521_224941-0059,user-006,EVSE-007,2026-05-23T04:40:54.308665Z,2026-05-23T05:40:54.308665Z,bidirectional,4.861,6.0,1.139,4.861,TOU
run_20260521_224941-0060,user-010,EVSE-035,2026-05-23T02:45:42.109373Z,2026-05-23T04:00:42.109373Z,charge_only,14.471,14.471,0.0,14.471,TOU
run_20260521_224941-0061,user-003,EVSE-029,2026-05-23T02:44:00.249071Z,2026-05-23T03:04:00.249071Z,charge_only,3.552,3.552,0.0,3.552,TOU
run_20260521_224941-0062,user-002,EVSE-041,2026-05-23T00:26:27.845137Z,2026-05-23T01:06:27.845137Z,charge_only,15.176,15.176,0.0,15.176,TOU
run_20260521_224941-0063,user-006,EVSE-018,2026-05-23T18:08:15.647285Z,2026-05-23T18:38:15.647285Z,bidirectional,0.8,5.908,5.108,0.8,TOU
run_20260521_224941-0064,user-003,EVSE-004,2026-05-23T11:01:05.384527Z,2026-05-23T11:31:05.384527Z,charge_only,3.485,3.485,0.0,3.485,TOU
run_20260521_224941-0065,user-002,EVSE-026,2026-05-23T06:05:14.520237Z,2026-05-23T07:05:14.520237Z,charge_only,10.897,10.897,0.0,10.897,TOU
run_20260521_224941-0066,user-008,EVSE-021,2026-05-23T22:13:10.402158Z,2026-05-23T22:33:10.402158Z,charge_only,3.725,3.725,0.0,3.725,TOU
run_20260521_224941-0067,user-005,EVSE-031,2026-05-23T13:05:38.987921Z,2026-05-23T14:20:38.987921Z,bidirectional,9.82,11.552,1.732,9.82,TOU
run_20260521_224941-0068,user-002,EVSE-047,2026-05-23T13:37:05.868797Z,2026-05-23T14:17:05.868797Z,charge_only,4.603,4.603,0.0,4.603,TOU
run_20260521_224941-0069,user-005,EVSE-018,2026-05-23T15:32:37.769556Z,2026-05-23T16:47:37.769556Z,bidirectional,-2.465,11.969,14.434,-2.465,TOU
run_20260521_224941-0070,user-006,EVSE-027,2026-05-23T15:33:31.576448Z,2026-05-23T16:03:31.576448Z,charge_only,3.557,3.557,0.0,3.557,TOU
run_20260521_224941-0071,user-005,EVSE-043,2026-05-23T06:39:54.108387Z,2026-05-23T07:54:54.108387Z,bidirectional,22.619,24.665,2.046,22.619,TOU
run_20260521_224941-0072,user-010,EVSE-009,2026-05-23T22:40:06.838784Z,2026-05-23T23:10:06.838784Z,charge_only,5.3,5.3,0.0,5.3,TOU
run_20260521_224941-0073,user-009,EVSE-019,2026-05-23T10:34:26.283753Z,2026-05-23T11:14:26.283753Z,discharge_only,-4.727,0.0,4.727,-4.727,TOU
run_20260521_224941-0074,user-006,EVSE-047,2026-05-23T19:51:30.157198Z,2026-05-23T21:06:30.157198Z,charge_only,13.979,13.979,0.0,13.979,TOU
run_20260521_224941-0075,user-003,EVSE-049,2026-05-23T18:18:46.371451Z,2026-05-23T18:48:46.371451Z,bidirectional,0.23,2.808,2.578,0.23,TOU
run_20260521_224941-0076,user-010,EVSE-006,2026-05-23T08:33:05.505830Z,2026-05-23T09:48:05.505830Z,charge_only,14.524,14.524,0.0,14.524,TOU
run_20260521_224941-0077,user-008,EVSE-004,2026-05-23T10:03:19.539200Z,2026-05-23T10:23:19.539200Z,charge_only,3.436,3.436,0.0,3.436,TOU
run_20260521_224941-0078,user-006,EVSE-040,2026-05-23T00:24:21.885794Z,2026-05-23T00:44:21.885794Z,charge_only,7.893,7.893,0.0,7.893,TOU
run_20260521_224941-0079,user-005,EVSE-039,2026-05-23T14:41:07.209257Z,2026-05-23T15:21:07.209257Z,charge_only,14.074,14.074,0.0,14.074,TOU
run_20260521_224941-0080,user-010,EVSE-043,2026-05-23T08:03:23.914041Z,2026-05-23T08:43:23.914041Z,charge_only,6.849,6.849,0.0,6.849,TOU
run_20260521_224941-0081,user-009,EVSE-034,2026-05-23T21:44:25.663818Z,2026-05-23T22:44:25.663818Z,discharge_only,-22.208,0.0,22.208,-22.208,TOU
run_20260521_224941-0082,user-010,EVSE-031,2026-05-23T20:50:17.362820Z,2026-05-23T21:50:17.362820Z,bidirectional,0.04,3.485,3.445,0.04,TOU
run_20260521_224941-0083,user-010,EVSE-008,2026-05-23T00:21:24.401839Z,2026-05-23T01:21:24.401839Z,charge_only,10.732,10.732,0.0,10.732,TOU
run_20260521_224941-0084,user-005,EVSE-003,2026-05-23T13:11:58.819360Z,2026-05-23T14:26:58.819360Z,charge_only,9.311,9.311,0.0,9.311,TOU
run_20260521_224941-0085,user-003,EVSE-040,2026-05-23T05:46:16.124228Z,2026-05-23T06:46:16.124228Z,charge_only,11.175,11.175,0.0,11.175,TOU
run_20260521_224941-0086,user-008,EVSE-016,2026-05-23T09:39:41.746700Z,2026-05-23T09:59:41.746700Z,charge_only,7.473,7.473,0.0,7.473,TOU
run_20260521_224941-0087,user-002,EVSE-048,2026-05-23T11:25:10.934217Z,2026-05-23T12:05:10.934217Z,charge_only,4.648,4.648,0.0,4.648,TOU
run_20260521_224941-0088,user-006,EVSE-012,2026-05-23T18:11:46.720133Z,2026-05-23T18:31:46.720133Z,charge_only,7.148,7.148,0.0,7.148,TOU
run_20260521_224941-0089,user-008,EVSE-020,2026-05-23T08:49:18.022754Z,2026-05-23T09:19:18.022754Z,charge_only,3.751,3.751,0.0,3.751,TOU
run_20260521_224941-0090,user-009,EVSE-026,2026-05-23T12:37:18.260073Z,2026-05-23T12:57:18.260073Z,bidirectional,-0.003,3.668,3.671,-0.003,TOU
run_20260521_224941-0091,user-007,EVSE-012,2026-05-23T15:50:47.235306Z,2026-05-23T16:20:47.235306Z,charge_only,5.52,5.52,0.0,5.52,TOU
run_20260521_224941-0092,user-002,EVSE-041,2026-05-23T16:06:47.720178Z,2026-05-23T16:46:47.720178Z,discharge_only,-6.951,0.0,6.951,-6.951,TOU
run_20260521_224941-0093,user-002,EVSE-010,2026-05-23T07:52:29.712000Z,2026-05-23T08:52:29.712000Z,charge_only,10.954,10.954,0.0,10.954,TOU
run_20260521_224941-0094,user-006,EVSE-012,2026-05-23T13:19:43.645415Z,2026-05-23T13:39:43.645415Z,bidirectional,-0.052,3.693,3.745,-0.052,TOU
run_20260521_224941-0095,user-009,EVSE-029,2026-05-23T21:09:25.449990Z,2026-05-23T21:49:25.449990Z,discharge_only,-15.014,0.0,15.014,-15.014,TOU
run_20260521_224941-0096,user-006,EVSE-041,2026-05-23T07:57:18.642102Z,2026-05-23T08:17:18.642102Z,charge_only,7.402,7.402,0.0,7.402,TOU
run_20260521_224941-0097,user-004,EVSE-005,2026-05-23T21:04:14.283881Z,2026-05-23T21:34:14.283881Z,bidirectional,1.397,2.413,1.016,1.397,TOU
run_20260521_224941-0098,user-008,EVSE-010,2026-05-23T11:21:59.895423Z,2026-05-23T12:21:59.895423Z,bidirectional,12.288,17.4,5.112,12.288,TOU
run_20260521_224941-0099,user-004,EVSE-037,2026-05-23T15:40:43.605686Z,2026-05-23T16:55:43.605686Z,charge_only,13.43,13.43,0.0,13.43,TOU
run_20260521_224941-0100,user-002,EVSE-039,2026-05-23T22:53:32.100196Z,2026-05-24T00:08:32.100196Z,charge_only,13.486,13.486,0.0,13.486,TOU
run_20260521_224941-0101,user-006,EVSE-040,2026-05-23T06:21:45.141185Z,2026-05-23T07:01:45.141185Z,bidirectional,1.584,4.391,2.807,1.584,TOU
run_20260521_224941-0102,user-003,EVSE-042,2026-05-23T04:27:35.514068Z,2026-05-23T05:42:35.514068Z,discharge_only,-27.141,0.0,27.141,-27.141,TOU
run_20260521_224941-0103,user-001,EVSE-044,2026-05-23T03:39:04.307630Z,2026-05-23T04:39:04.307630Z,charge_only,7.046,7.046,0.0,7.046,TOU
run_20260521_224941-0104,user-002,EVSE-030,2026-05-23T14:31:46.719220Z,2026-05-23T15:11:46.719220Z,charge_only,14.521,14.521,0.0,14.521,TOU
run_20260521_224941-0105,user-003,EVSE-050,2026-05-23T16:06:43.750764Z,2026-05-23T17:21:43.750764Z,bidirectional,4.614,9.056,4.442,4.614,TOU
run_20260521_224941-0106,user-001,EVSE-008,2026-05-23T09:58:43.588863Z,2026-05-23T10:28:43.588863Z,charge_only,11.404,11.404,0.0,11.404,TOU
run_20260521_224941-0107,user-007,EVSE-036,2026-05-23T20:20:56.339298Z,2026-05-23T20:50:56.339298Z,charge_only,5.333,5.333,0.0,5.333,TOU
run_20260521_224941-0108,user-009,EVSE-040,2026-05-23T14:56:22.339338Z,2026-05-23T15:26:22.339338Z,charge_only,5.206,5.206,0.0,5.206,TOU
run_20260521_224941-0109,user-005,EVSE-047,2026-05-23T10:35:21.313370Z,2026-05-23T11:05:21.313370Z,charge_only,4.92,4.92,0.0,4.92,TOU
run_20260521_224941-0110,user-009,EVSE-009,2026-05-23T14:52:14.422384Z,2026-05-23T15:52:14.422384Z,charge_only,11.379,11.379,0.0,11.379,TOU
run_20260521_224941-0111,user-004,EVSE-021,2026-05-23T18:09:51.625481Z,2026-05-23T19:24:51.625481Z,charge_only,8.987,8.987,0.0,8.987,TOU
run_20260521_224941-0112,user-002,EVSE-003,2026-05-23T08:19:41.389692Z,2026-05-23T08:49:41.389692Z,charge_only,10.926,10.926,0.0,10.926,TOU
run_20260521_224941-0113,user-008,EVSE-008,2026-05-23T19:30:42.675002Z,2026-05-23T20:10:42.675002Z,bidirectional,3.819,4.352,0.533,3.819,TOU
run_20260521_224941-0114,user-005,EVSE-041,2026-05-23T06:44:13.117813Z,2026-05-23T07:04:13.117813Z,discharge_only,-7.844,0.0,7.844,-7.844,TOU
run_20260521_224941-0115,user-009,EVSE-008,2026-05-23T16:06:47.136685Z,2026-05-23T17:06:47.136685Z,bidirectional,13.706,17.917,4.211,13.706,TOU
run_20260521_224941-0116,user-009,EVSE-031,2026-05-23T01:49:43.640395Z,2026-05-23T02:29:43.640395Z,bidirectional,3.006,8.652,5.646,3.006,TOU
run_20260521_224941-0117,user-004,EVSE-004,2026-05-23T05:41:55.328834Z,2026-05-23T06:56:55.328834Z,charge_only,9.065,9.065,0.0,9.065,TOU
run_20260521_224941-0118,user-008,EVSE-012,2026-05-23T10:26:58.073607Z,2026-05-23T11:41:58.073607Z,charge_only,13.636,13.636,0.0,13.636,TOU
run_20260521_224941-0119,user-007,EVSE-001,2026-05-23T14:59:46.576457Z,2026-05-23T15:59:46.576457Z,charge_only,10.489,10.489,0.0,10.489,TOU
run_20260521_224941-0120,user-008,EVSE-046,2026-05-23T07:49:09.612288Z,2026-05-23T09:04:09.612288Z,charge_only,14.166,14.166,0.0,14.166,TOU
run_20260521_224941-0121,user-001,EVSE-044,2026-05-23T14:19:44.273690Z,2026-05-23T14:49:44.273690Z,bidirectional,7.276,8.958,1.682,7.276,TOU
run_20260521_224941-0122,user-003,EVSE-020,2026-05-23T00:19:35.903553Z,2026-05-23T01:34:35.903553Z,discharge_only,-9.04,0.0,9.04,-9.04,TOU
run_20260521_224941-0123,user-008,EVSE-025,2026-05-23T18:12:00.348469Z,2026-05-23T18:42:00.348469Z,charge_only,5.724,5.724,0.0,5.724,TOU
run_20260521_224941-0124,user-002,EVSE-043,2026-05-23T01:50:59.664570Z,2026-05-23T02:30:59.664570Z,charge_only,4.771,4.771,0.0,4.771,TOU
run_20260521_224941-0125,user-006,EVSE-016,2026-05-23T16:42:24.554585Z,2026-05-23T17:02:24.554585Z,charge_only,2.49,2.49,0.0,2.49,TOU
