session_id,user_id,energy_kwh,import_kwh,export_kwh,net_kwh,start_ts,end_ts,batch_day,receipt_hash,merkle_root,batch_root
run_20260521_224941-0464,user-009,-7.525,0.0,7.525,-7.525,2026-05-23T23:43:05.531520Z,2026-05-24T00:23:05.531520Z,2026-05-23,0x587807988038e95b4975cc17aaf8e730b9add2b43ce18d94f5b529f7fa730349,0x81829789ecd691288d7675bed8e02a81b4950b2682fe4839ec3eb75f17a3b992,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0465,user-008,13.155,13.155,0.0,13.155,2026-05-23T20:10:21.300013Z,2026-05-23T21:25:21.300013Z,2026-05-23,0x44570f4c09da2529d85d09b85e679d774cd0f38a45cfb85225d2a079945f4865,0x2f1d1aa97142fac6e13121febb6f23b20e2a7713232b7aa3fd9a26fa01e212fe,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0466,user-005,0.378,2.969,2.591,0.378,2026-05-23T14:35:49.792219Z,2026-05-23T15:05:49.792219Z,2026-05-23,0xd909d19fa3672b777ee001c7b385c3845775efd929955ef26eb33e298f2674bc,0x59378a484318396cb5aca00cb3c47571a7b470dbd25242af5e2b4dbedf87bb3f,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0467,user-005,14.054,14.054,0.0,14.054,2026-05-23T02:48:07.176100Z,2026-05-23T04:03:07.176100Z,2026-05-23,0xf32df9dd9201d6b25cd113b03ab85eec1bc571075e330bdb0a933a04bcccd1ab,0x605f9485e5ee0ccf3774ce3842648ee783af986afa017fe1e418e25323595263,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0468,user-008,-7.592,0.0,7.592,-7.592,2026-05-23T14:50:08.158930Z,2026-05-23T15:50:08.158930Z,2026-05-23,0xbc78e26e00eb234aebac09a662102af2f6cb7e71d2cc8c826c98cb505140c8f2,0xac750ce468016d64cc565a9c932f0cbe60591efefc7855c522e0ed658b68d005,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0469,user-002,7.862,7.862,0.0,7.862,2026-05-23T19:43:46.757423Z,2026-05-23T20:03:46.757423Z,2026-05-23,0xfd10b031f243ad61ce4784848d23d84a8f6de1bde1dd24d081ddd3dd1b81c19c,0xf572114368326dc1582a7024a4b9483dc2508971a7149c68d7d2dbb17482ae58,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0470,user-001,-8.991,0.0,8.991,-8.991,2026-05-23T02:33:31.782226Z,2026-05-23T03:48:31.782226Z,2026-05-23,0x186bb2d238fe3a13486311fa406d255ef829fb74083e915f55039adbf96d91de,0x996240bbc68cd6556a994ed10b540c55b6076df28e37cff3ec25ab5ce17a6b23,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0471,user-004,2.519,2.519,0.0,2.519,2026-05-23T07:39:51.496981Z,2026-05-23T07:59:51.496981Z,2026-05-23,0x3fd94fbb7245944c86bc03ddbac517ff97efbff18fa2b6bcd016c35eccdcd201,0x21c3819ac756a488de60148bb441d4a55c788945db3e20283c313da187269bc4,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0472,user-006,-0.089,5.501,5.59,-0.089,2026-05-23T16:14:20.484634Z,2026-05-23T16:44:20.484634Z,2026-05-23,0x2b9344465b4c0332a97d1eb3dd4c8f69618f2e6124be588d5214c3682256ba60,0x11bc1934cd7c7762a3c2692f63ebec922b615799f84e57faf44e9cc4a5f836d3,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0473,user-004,14.57,14.57,0.0,14.57,2026-05-23T22:23:56.193057Z,2026-05-23T23:03:56.193057Z,2026-05-23,0x9e1c10366d0da30f2b1d104e3b35b493ba959a7bd94834b6421550ebb2a7a738,0x9afd94b2584c2f42ce241478fb041a3f22e6e83f396197329b77631f823477a8,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0474,user-010,21.501,21.501,0.0,21.501,2026-05-23T16:11:55.789273Z,2026-05-23T17:11:55.789273Z,2026-05-23,0x7a692f30adb1501e6a505de9e8fd1682f9075d6aa4b6fa12b54768748515fda5,0x8bbed6cadea2ab29581f5828d2d0580ec232a4f99c3661968174c910c5b7a85a,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0475,user-001,-8.846,0.0,8.846,-8.846,2026-05-23T18:24:02.849851Z,2026-05-23T19:39:02.849851Z,2026-05-23,0x024963d35267b5980ce49ec25bc2d1c199ee35050c36991ae841a9cc919ccb80,0xc43ce4fbf791e090b563746daff0891d610f061887e5764cce701752b7b17b97,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0476,user-001,22.216,22.216,0.0,22.216,2026-05-23T11:28:56.584931Z,2026-05-23T12:28:56.584931Z,2026-05-23,0x1c306e23f0bff11d9c3d05ebce802cc18840ae35ef2486e50b491c60919ca72f,0x5d1b6ae9253ea677508d4f814932360f84120bbefe820cfebbe23186a2851296,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0477,user-001,7.434,7.434,0.0,7.434,2026-05-23T22:25:57.101539Z,2026-05-23T23:25:57.101539Z,2026-05-23,0xf8e68e145f4286fa7b323e4c92f544bf425b41e713ab42ddaeb05f9c96ffb38c,0xa6c8555bd3db7810f94023e164cbb528228b72a511f384786381938a02730ba8,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0478,user-004,13.724,13.724,0.0,13.724,2026-05-23T16:42:32.098892Z,2026-05-23T17:57:32.098892Z,2026-05-23,0x8fcd8949c2c15d7325aec83863a88b65e5896e9e950d92f62060508a1749c016,0xd0553fd9a8c0a76dc0a3200223f5c7475ca26ad76d22843c15e64538794bf506,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0479,user-003,10.704,10.704,0.0,10.704,2026-05-23T17:48:29.995206Z,2026-05-23T18:48:29.995206Z,2026-05-23,0x2744571eddcea3b031e4fc5bdf9e0024c777694371d01329f910dd1361ec5ac8,0xdead50195c6365315bf38afedaddd5890a9d8fff3e155df1a112986563da68c8,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0480,user-008,-9.096,0.0,9.096,-9.096,2026-05-23T16:35:45.144684Z,2026-05-23T17:50:45.144684Z,2026-05-23,0x6b30be4ebd68c20e8390bafe36155c09ba289f09f0f8856bc07bf9a585369d84,0xd39fa03d51ace63e1288367601a9bc89fd2280700d8f3318e81ff5d2044b6fec,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0481,user-001,15.638,15.638,0.0,15.638,2026-05-23T01:52:05.117532Z,2026-05-23T02:32:05.117532Z,2026-05-23,0xc7bf5fabdfbbd9feca8b18fdd8e9f553a1bca36f4e41c0ad77d09d51311bca91,0x4114f988a75c5fa42212e47f2601ae987515c59e3b2ea1b1b39cde004434ca7a,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0482,user-002,10.65,10.65,0.0,10.65,2026-05-23T08:31:04.065442Z,2026-05-23T09:31:04.065442Z,2026-05-23,0xf1c0c88cecd0f79dc5159ecef796f34d41e907e36e17b566e2d65cc8d4276acc,0xb178a8c0e5f7ef61ec9b4ee1b953f70cd424fb04676e5c9c6b6a0c0af5293327,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0483,user-002,13.563,13.563,0.0,13.563,2026-05-23T21:21:38.720203Z,2026-05-23T22:36:38.720203Z,2026-05-23,0x02e8ba4a5c91c969b87ec4fc47b4d4784757aceb714f8d64df78b626c06d5aec,0xb848625d58d06b390a5c55e6964fe9959aaac1dd9e1c02e6fdca5c1460fb8cda,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0484,user-008,-0.023,1.784,1.807,-0.023,2026-05-23T10:22:23.239608Z,2026-05-23T10:52:23.239608Z,2026-05-23,0xeee1a680bccb8b9d27d088de39e786349b29f1ffffdddcf8ca709f3f0894ea41,0x7a508dc153c8a9e62ac175e3d7cfc4ef48592bf917b0602e9320d4a284aa26cc,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0485,user-005,1.813,2.835,1.022,1.813,2026-05-23T21:55:34.909687Z,2026-05-23T22:15:34.909687Z,2026-05-23,0x6bdc9bc9351485e949e6bd5f5892abe49a0f25674bb328f970f673ee9c5e8fba,0x112d3ea95f718d272fccba04e2d55346dbd71774b0fdfd35c4df4d0e7726fcb1,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0486,user-010,1.236,1.695,0.459,1.236,2026-05-23T05:02:32.500699Z,2026-05-23T05:22:32.500699Z,2026-05-23,0xb505799c53028d8967a7054117da3e440e73dac8bf8dd8812f5313d2e78dbc04,0xcfcfd17607a955d98d766434d258caf5f5bf8fb2f71503e018bf7fbcdd73d5c5,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0487,user-006,7.293,7.293,0.0,7.293,2026-05-23T15:05:04.165439Z,2026-05-23T15:45:04.165439Z,2026-05-23,0xd3951a17a452d083221b6d932135c9c96e6867713849190690722c9b7e719f6f,0x6a150e517612028a1ac5c9b775e4bcea6c7e55fa44652244632036c5396db7fe,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0488,user-003,4.286,5.853,1.567,4.286,2026-05-23T23:22:01.211084Z,2026-05-23T23:42:01.211084Z,2026-05-23,0xfed4d091b1b0095dcd500390e4cef8a4a3e4cf8225fee292f90c5f6fa187e403,0x6dcb611f82d303d581ed35432461a74c08c13d47c8da75fd8a6bcf9202ac34de,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0489,user-006,4.529,4.529,0.0,4.529,2026-05-23T23:35:03.141725Z,2026-05-24T00:15:03.141725Z,2026-05-23,0xb4129f57d5a76ab1c1bf4ba5a257bca310e385cd9445e01fa016e3182772aa72,0x84010912507de05deed486947f95f5904215817780d4bda2c5e8cef9fc46f786,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0490,user-002,8.109,11.652,3.543,8.109,2026-05-23T06:21:38.403006Z,2026-05-23T07:01:38.403006Z,2026-05-23,0x504f06ceadf9dae2b4ba05a8adc32c2b8f29498a8e43fbe8e957f5a788855dab,0xa788ff927257ea2b3c35bc861c3d2df07f521ae1131db8109a1895b69dc5bb5e,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0491,user-002,5.051,6.822,1.771,5.051,2026-05-23T12:24:40.637686Z,2026-05-23T13:39:40.637686Z,2026-05-23,0xea59466334a5d7b8cccc409b6ab39c41470b4045852ddb44f3fa970a037657a6,0xb18520883555325e569283a61cd519e099d65ac0a20a09f832437d8f8df3dd26,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0492,user-006,4.679,15.986,11.307,4.679,2026-05-23T03:03:24.331554Z,2026-05-23T04:18:24.331554Z,2026-05-23,0x77ca3525d2c189ebf994185b6b675d4ab0c2afd1db27cc49672d0420edd329c0,0xdeb20a8e18c1a43c86a9c303be4fbec30931534bf6b845287d3a6547afd0307c,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0493,user-010,4.775,4.775,0.0,4.775,2026-05-23T06:17:50.294250Z,2026-05-23T06:57:50.294250Z,2026-05-23,0x8848a88416b0be15590135ba65f41d2cdce8cb3ca481bd6a195c4cc525290055,0x4980e5a0f06c1cf99a7ac045fab74248c52731ca28f4ff54c8da36b7213c940d,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0494,user-009,4.988,4.988,0.0,4.988,2026-05-23T03:31:35.921020Z,2026-05-23T04:11:35.921020Z,2026-05-23,0xa9f526ad0d59b73a27aa1721a17131f7b57c5fd6e83aea0476b93135ec7493e0,0xf3380a4770ab95d4cb717627da5098c52ad97aebdd2275a6568e45f6a1df2bf3,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0495,user-002,13.144,13.144,0.0,13.144,2026-05-23T17:25:13.700311Z,2026-05-23T18:40:13.700311Z,2026-05-23,0x238769b62bc40fd8db62cf3293e1f721f7632dafa55a231727e74aff0aa342ac,0xd545b4e8398c606600e3a772f92cd2fc76c156f426436b283c3e58c94a83bd78,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0496,user-003,-13.187,0.0,13.187,-13.187,2026-05-23T00:11:52.138224Z,2026-05-23T01:26:52.138224Z,2026-05-23,0xd889251b73b2c45332add2b30806e267d4be52ce8e0e68d4dbc3060a43a49348,0x27b5566c78592fe7461e8253ad71094b626e39d009af017a9968abdfa3827aad,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0497,user-008,2.207,3.318,1.111,2.207,2026-05-23T07:16:49.442558Z,2026-05-23T07:56:49.442558Z,2026-05-23,0xae9336f36325fe070cb2a69783a014b29839530021037ab9c0b51a7330cb55f6,0x2929fe83d39c7c9dafc72881d8289d0f764186ee85d2cc7aaa4181c2a7b9acb6,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0498,user-002,7.568,7.568,0.0,7.568,2026-05-23T15:26:57.555029Z,2026-05-23T16:26:57.555029Z,2026-05-23,0xa2a2fcc7a9492ef3a80814d7231b913206546cf56f58b4dd038c9c674db181dc,0x687852376e1eaf76c1c35f70b58c7c028f120310723c11d5bc2a49e2237a8a6a,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0499,user-002,10.965,10.965,0.0,10.965,2026-05-23T05:19:04.057920Z,2026-05-23T06:19:04.057920Z,2026-05-23,0x15fb55b36972dcc16d001e4a0d2d1fd2c9f19d513e7f408779cee2d5ca40b75e,0xffbd772c1018e62f2eff512965c48379beea5c48a3fa4329fdeb2d12595f392b,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0500,user-007,-3.34,0.0,3.34,-3.34,2026-05-23T16:49:21.406807Z,2026-05-23T17:19:21.406807Z,2026-05-23,0x58072546ab74bf702b716c681db340b3947305729a23e0fa33c826b6aba0a180,0x3fe0c6e3b1fc5e2d0bb1c48c0456e01833cdf5bae4aedd685a18864ac3b936ea,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
